id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
41816452,Quaint and Charming 2BR APT in Central Oakland,329761404,Maan M.,,Golden Gate,37.84333,-122.28618,Entire home/apt,122,4,23,2023-07-18,0.34,1,358,0,
41833808,Oakland  Berkeley border near Temescal & BART,330644817,Rubelina,,Bushrod,37.84149,-122.26538,Entire home/apt,105,7,31,2024-11-12,0.45,1,68,1,
41908886,Luxurious Hillside Home w/AC & Gorgeous SF Views!,304721494,HostWell,,Hiller Highlands,37.85188,-122.22965,Entire home/apt,654,1,58,2025-09-08,0.85,8,316,8,
41910074,Aesthetically Elegant Downstairs Unit in Oakland,331408224,Ron,,Glenview,37.81191635131836,-122.2215805053711,Entire home/apt,93,2,100,2025-08-29,1.46,1,322,14,
42004579,Harrison St. Cozy Private Studio - Lake Merritt,68929857,Mehdi,,Oakland Ave-Harrison St,37.81715,-122.25525,Entire home/apt,73,2,197,2025-09-04,2.87,5,208,15,
42018332,Private Suite with View of the San Francisco Bay,16755965,Yuanjing,,Claremont,37.85899,-122.23443,Private room,120,1,211,2025-08-19,3.10,1,179,14,
42025866,Lake Merritt Home (3BD/2.5Bath) w/Free Parking,7766444,Brandon,,Adams Point,37.81224,-122.25223,Entire home/apt,181,5,20,2025-05-06,0.46,1,267,5,
42038876,"Stylish cozy home near Mills college, DT Oakland",191425128,Femi,,Bancroft Business-Havenscourt,37.76759,-122.18134,Entire home/apt,,2,2,2022-10-30,0.05,1,178,0,
42075369,Cactus House & Suite: 4 bedroom 3 bathroom,48120445,William,,Highland Terrace,37.79287,-122.23791,Entire home/apt,340,3,84,2025-09-14,1.28,2,8,12,
42097953,Cozy Private walk Piedmont Ave / Kaiser Permanente,190647413,Cheong Kyle,,Piedmont Avenue,37.82655,-122.25661,Entire home/apt,96,4,107,2025-08-31,1.56,2,239,14,
42160341,Cozy Bedroom,247514028,Chris,,Chabot Park,37.74913,-122.13072,Private room,46,90,0,,,1,365,0,
42161514,Luxury Classy Cottage. Centrally Located,334627218,Braunz,,Frick,37.77246,-122.19413,Entire home/apt,121,2,230,2025-08-24,3.36,3,263,13,
42171803,Luxury 3BR Rockridge Retreat-Walk to everything!,36911051,Clarice Marie,,Upper Rockridge,37.84572982788086,-122.24330139160156,Entire home/apt,443,3,29,2025-08-22,0.71,2,45,20,
42230667,3 Bedrooms in Dimond Area! Free Parking & Central,35331793,Roger,,School,37.79573,-122.21484,Entire home/apt,108,1,108,2025-08-24,2.53,2,357,31,
42410180,Room 2 Blue Bed 1 at FacesOasis (Shared Room),195751579,Bruce,,South Prescott,37.80299,-122.29638,Shared room,26,1,37,2025-06-30,0.55,12,84,7,
42423283,Unique Zen Sanctuary Retreat in Oakland Hills,272916776,Nina,,Oakmore,37.8134,-122.2027,Entire home/apt,105,2,31,2024-08-23,0.50,2,266,0,
42433166,Room 2 Blue Bed 2 @ FacesOasis,195751579,Bruce,,South Prescott,37.80345,-122.29667,Shared room,33,1,29,2025-08-09,0.46,12,89,5,
42433822,Room 2 Blue Bed 3 at FacesOasis,195751579,Bruce,,South Prescott,37.80309,-122.2953,Shared room,24,1,35,2025-09-23,0.66,12,64,9,
42434101,Room 2 Blue Bed 4 at FacesOasis,195751579,Bruce,,South Prescott,37.80486,-122.29493,Shared room,32,1,27,2025-09-20,0.43,12,89,1,
42495756,Studio‑Style Private Room • Nestled in the hills,292738667,Roxanne,,Sequoyah,37.766834,-122.140874,Private room,83,3,17,2025-08-23,0.99,1,256,11,
42515248,"1bed1ba Full Kitchen, Laundry, Parking, & Backyard",8437748,Danny,,Harrington,37.783976914120956,-122.21578007325876,Entire home/apt,66,28,19,2025-09-07,1.95,2,330,19,
42516581,Room 3 yellow Bed 1 at FacesOasis,195751579,Bruce,,South Prescott,37.80497,-122.29464,Shared room,24,1,66,2025-09-05,1.09,12,79,12,
42589077,Room 1 Red bed 2 at FacesOasis,195751579,Bruce,,South Prescott,37.80417,-122.29474,Shared room,30,1,23,2025-09-08,0.37,12,86,7,
42591846,2 bedroom steps from the Lake,294724077,Melsons,,Cleveland Heights,37.80433,-122.2507,Entire home/apt,,2,0,,,3,51,0,
42604792,2BR + 2BA w/Master Ste: 7 Minutes to San Francisco,51466242,Courtney,,Prescott,37.8102,-122.29906,Entire home/apt,184,2,31,2025-09-21,0.50,2,205,6,
42623869,"Cute, charming, cozy apt near Lake & Downtown",109370853,Adriana,,Oakland Ave-Harrison St,37.81643,-122.25804,Entire home/apt,200,10,0,,,1,365,0,
42640344,"Lovely, All-inclusive, Private Home w Views",59256822,Emily,,Forestland,37.84503,-122.19875,Entire home/apt,,30,1,2020-04-19,0.02,1,201,0,
42716125,Room 1 Private Red @ FacesOasis,195751579,Bruce,,Acorn-Acorn Industrial,37.80321,-122.29444,Private room,63,1,24,2025-09-01,0.37,12,87,2,
42775518,Relaxing Lake Merritt Condo with Balcony + Pool,340670424,Adey,,Oakland Ave-Harrison St,37.81615,-122.25875,Entire home/apt,475,30,50,2023-09-21,0.80,1,85,0,
42779642,Cozy Oasis - private space,174571874,Amira,,Oakland Ave-Harrison St,37.816,-122.25652,Entire home/apt,119,3,19,2025-08-25,0.93,1,328,9,
42794473,"Adorable 1 bedroom apartment, close to Lake Merrit",75505985,Mackenzie,,Cleveland Heights,37.80289,-122.24379,Entire home/apt,85,1,4,2020-12-04,0.06,1,88,0,
42795409,★Sunny★Comfy★Private Room Condo | Near OAK Airport,42163617,Alberta,,Durant Manor,37.73872,-122.16364,Private room,69,30,12,2022-08-13,0.18,1,269,0,
42825839,★2BR Near Lake Merritt & Bart. Self-Checkin. WiFi!,4256598,J,,Merritt,37.7972,-122.25709,Entire home/apt,88,28,48,2025-06-04,0.72,1,328,5,
42867178,"Serene foothills Garden Suite, private parking +EV",1110012,Daniel David,,Eastmont Hills,37.76734,-122.16264,Entire home/apt,75,2,162,2025-09-06,2.41,2,53,46,
42937415,Beautiful Oakland Hills Studio Apartment,11851078,Isavane,,Glenview,37.80455,-122.22421,Entire home/apt,180,2,38,2025-06-29,0.57,1,255,1,
43232018,1-bedroom + 1-bath + Kitchen + Laundry,219769481,Joanne,,Lincoln Highlands,37.8015,-122.20301,Entire home/apt,,365,1,2025-01-17,0.12,3,22,1,
43375233,"Peaceful green, gated, As, concerts, airprtSFBART",7121069,Lucia,,Fitchburg,37.75371,-122.1868,Private room,57,1,8,2023-12-11,0.13,3,208,0,
43510676,Private Entry Guest Suite &Bathroom.,109250099,Jared,,Brookfield Village,37.73539,-122.18474,Private room,76,2,30,2025-08-20,0.47,2,13,1,
43576830,Private Basement unit · Near San Francisco,175153447,Cathy And Donald,,Clawson,37.82497,-122.28141,Entire home/apt,69,2,97,2025-09-09,1.65,6,355,10,
43655518,Spacious Art Deco Flat in Grand Lake District,27016469,Gabe,,Grand Lake,37.81764,-122.24742,Entire home/apt,197,2,118,2025-09-07,1.99,1,140,17,
43690500,Private In-Law Studio with Kitchen & Bathroom.,109250099,Jared,,Brookfield Village,37.73735,-122.18582,Entire home/apt,90,2,24,2025-07-18,0.39,2,81,1,
43698674,"Modern Condo, in Heart of Oakland!",1305147,Chase,,Oakland Ave-Harrison St,37.81703,-122.25528,Entire home/apt,,30,0,,,1,0,0,
43779117,Small studio apartment in quiet neighborhood.,1024552,LaurieAnn,,Cleveland Heights,37.80734,-122.24455,Entire home/apt,90,3,55,2025-09-03,0.87,2,303,6,
43870383,"Private, spacious and green",17816239,Aisha,,Mosswood,37.82387,-122.26428,Entire home/apt,75,30,0,,,1,359,0,
43912626,Comfy shared space w/ lots of extras (room 2 of 2),12520821,Ruth,,Glenview,37.80446,-122.22317,Private room,64,1,26,2025-08-31,0.41,2,323,4,
43960787,Newly Renovated 2 Bedroom Private Apartment Unit 2,326210633,Susan,,Redwood Heights,37.78576,-122.18725,Entire home/apt,127,1,90,2025-07-27,1.43,4,171,9,
43984150,"The not so tiny, tiny house (with private laundry)",168278187,Heather,,Millsmont,37.77675,-122.1737,Entire home/apt,108,1,209,2025-09-10,3.39,1,0,48,
44012448,Gorgeous and Comfortable Craftsman Bungalow,11952732,Jocelyn,,Longfellow,37.83164,-122.27188,Entire home/apt,103,2,49,2025-08-17,0.78,3,14,14,
44062371,"Great Piedmont Avenue location, offstreet parking",46255594,Heidi,,Piedmont Avenue,37.8302001953125,-122.2501220703125,Entire home/apt,290,31,11,2024-09-15,0.19,2,266,0,
44104854,"Relaxing Vintage Bungalow - Hikes, Airport, Beach…",193302353,Yashwantsinhji,,Maxwell Park,37.77515,-122.19261,Entire home/apt,199,2,138,2025-09-16,2.69,1,158,20,
44180683,Victorian charm in Oakland,2852595,Arila,,Hoover-Foster,37.81515,-122.2725,Entire home/apt,,2,1,2024-08-08,0.07,1,0,0,
44251536,Near Highland Hospital,356628755,Luis,,Tuxedo,37.79997,-122.22828,Private room,51,5,22,2024-05-27,0.38,2,364,0,
44381379,Private and comfortable,6492691,Kellie,,Fairfax Business-Wentworth-Holland,37.77168,-122.20176,Private room,61,30,0,,,2,269,0,
44381551,A quiet space of your ow,6492691,Kellie,,Fairfax Business-Wentworth-Holland,37.77142,-122.2015,Private room,50,30,0,,,2,269,0,
44420420,Charming & Modern Oakland Bungalow,2649490,Adam,,Reservoir Hill-Meadow Brook,37.79274,-122.22505,Entire home/apt,162,28,13,2025-08-09,0.22,1,66,4,
44433418,Comfy 2 bedroom cottage centrally located,2666790,Amy,,Bartlett,37.78662,-122.21406,Entire home/apt,,2,96,2025-09-21,1.53,2,0,14,
44450192,Light-Filled Retreat in Coveted Upper Rockridge,8716951,Ashley,,Upper Rockridge,37.83206,-122.22465,Entire home/apt,425,28,16,2023-07-16,0.26,1,112,0,
44544451,Bon Voyage Home. Great For Getting Around Town!,119987951,Jamar,,Coliseum,37.754,-122.19474,Entire home/apt,222,2,204,2025-09-07,3.26,2,98,15,
44576111,Private Bedroom and Bath in a Renovated  Victorian,79767904,David,,Paradise Park,37.8439,-122.27891,Private room,161,14,0,,,1,87,0,
44579024,Garden Studio in Claremont Hills - 1 week min stay,11550754,Julie,,Claremont,37.85786,-122.23969,Entire home/apt,65,7,60,2025-09-06,1.03,1,343,8,
44629087,"Private, Renovated Lakeshore Area Apartment",11446869,Andrea,,Lakeshore,37.8136,-122.24135,Entire home/apt,100,30,15,2025-08-24,0.27,1,157,3,
44749975,Studio-LongTerm Comfort ConvenienceQuietCentral,4326883,Leslie,,Santa Fe,37.84117,-122.2715,Private room,112,30,148,2025-08-31,2.38,6,328,4,
44807926,UC Berkeley/SF StudioFull Kitchenette Long Term,4326883,Leslie,,Santa Fe,37.83939,-122.27015,Entire home/apt,112,30,134,2025-07-13,2.16,6,258,3,
44948942,"UC Berkeley, Nurses, Nomads - Term Med to Long",4326883,Leslie,,Santa Fe,37.83929,-122.2699,Entire home/apt,75,30,133,2025-08-31,2.14,6,333,2,
44949791,Light Filled One Bedroom,34546377,Liza,,Grand Lake,37.81643,-122.25095,Entire home/apt,95,14,3,2021-08-06,0.05,1,59,0,
45000911,West Oakland Master Bedroom in Renovated Old House,48422,Keith,,McClymonds,37.81463,-122.27752,Private room,39,30,16,2025-08-06,0.26,9,325,4,
45079017,Farmhouse Casita,51853,Kendall,,Santa Fe,37.84517,-122.2764,Entire home/apt,,14,2,2024-05-21,0.04,1,0,0,
45091241,Lovely 4 bedroom Home with a patio,56135832,Richard,,Hoover-Foster,37.81875,-122.27016,Entire home/apt,190,1,22,2025-08-10,0.43,2,351,5,
45116241,Comfortable Private Cottage @ Beautiful Lakeshore,349024325,Kate And Miles,,Trestle Glen,37.80838,-122.23751,Entire home/apt,107,2,67,2025-04-26,1.13,1,197,9,
45195446,"Private, Peaceful, Elegant Stay",22178415,Esteban,,Fairfax,37.77811,-122.2001,Entire home/apt,125,7,12,2025-09-12,0.20,5,178,1,
45257297,Relaxing Retreat: Studio in the Trees,95192296,Teri J,,Piedmont Pines,37.8219,-122.20055,Entire home/apt,,2,106,2025-09-18,1.80,2,247,19,
45286807,Lively One Bedroom,86310705,Monica,,Bushrod,37.84289,-122.26492,Entire home/apt,,3,141,2025-08-12,2.40,1,112,28,
45303012,Light filled Condo w Sunny peacefl backyd Quiet st,3240751,Robert,,Paradise Park,37.8435,-122.27878,Entire home/apt,216,4,66,2025-08-18,1.32,1,333,13,
45304116,Quiet Room with Dedicated Bathroom,6201478,Irene,,Fairfax,37.78017,-122.20485,Private room,37,4,8,2025-05-28,0.64,3,297,7,
45413855,"Romantic Getaway w Fireplace, Parking, Art Near SF",367272912,Jess,,Longfellow,37.82983,-122.27627,Entire home/apt,89,2,289,2025-09-17,4.74,9,338,42,
45414203,Artistic Cozy Getaway with Fireplace & Vintage Tub,367272912,Jess,,Longfellow,37.83005,-122.27648,Entire home/apt,72,1,263,2025-09-19,4.30,9,75,38,
45456666,Guest suite in Beautiful rural setting!,770960,Rebecca,,Redwood Heights,37.78735,-122.17807,Entire home/apt,75,3,128,2025-09-01,2.10,2,149,9,
45458547,Cozy 2BR Victorian • Near SF • 30% off Sept!,33456760,Yasmin,,Prescott,37.81294,-122.29597,Entire home/apt,121,1,225,2025-09-12,3.73,2,159,61,
45498110,Open Floor Plan Apartment in Rockridge,56874549,Fatima,,Fairview Park,37.85043,-122.25289,Entire home/apt,99,31,165,2024-08-03,2.79,6,364,0,
45532066,Rockridge District Live like a Local,56874549,Fatima,,Fairview Park,37.84993,-122.25296,Entire home/apt,99,31,89,2025-07-19,2.10,6,109,4,
45621974,Oakland Hills - hike - bike - trails - views,104286223,Michael,,Forestland,37.83808,-122.1899,Entire home/apt,150,14,6,2024-06-22,0.10,1,87,0,
45652110,Rockridge Cottage with a Jazzy Vibe,7305178,Darlene,,Upper Rockridge,37.84894,-122.24201,Entire home/apt,143,5,59,2025-08-12,1.00,1,236,11,
45713820,Oakland 1920's Bungalow-Cat Sanctuary,24533455,Matthew,,Allendale,37.78921,-122.20362,Entire home/apt,,3,7,2024-08-12,0.13,1,0,0,
45755693,Modern Full Kitchen Cottage With Private Patio,358749131,Chanda,,Eastmont Hills,37.77154,-122.16149,Entire home/apt,107,2,86,2025-08-23,1.46,1,340,13,
45799859,Great Studio at Rockridge,56874549,Fatima,,Rockridge,37.85035,-122.25126,Entire home/apt,79,31,144,2025-04-22,2.50,6,179,2,
45846483,"60%promo 2mos Oct31 Central, Calm, Student, Nurses",4326883,Leslie,,Santa Fe,37.83983,-122.27004,Entire home/apt,72,30,129,2025-08-05,2.15,6,170,2,
45864429,Right in the Heart of Temescal,44455657,Andrzej,,Temescal,37.83623,-122.26079,Entire home/apt,229,2,14,2024-04-26,0.26,1,365,0,
45880227,Spacious Private Home with All inclusive Amenities,14960781,Charles,,Sheffield Village,37.73665,-122.13751,Entire home/apt,,3,0,,,1,0,0,
45883684,Eco-friendly Private 1 bedroom Apartment,48727601,Joie,,Dimond,37.79636,-122.20398,Entire home/apt,88,2,29,2025-08-10,0.51,1,240,5,
46056362,Loft living in beautiful Jack London Square,2810100,Jenny,,Old City-Produce And Waterfront,37.7969,-122.27153,Entire home/apt,117,5,12,2025-02-04,0.20,1,8,1,
46108559,Modern Crocker Highland Studio - Quiet,373671749,Stacy,,Lakeshore,37.81492,-122.23596,Entire home/apt,98,2,91,2025-09-12,1.56,1,247,12,
46109598,Oakland Victorian with a yard,3202742,Steve,,Ralph Bunche,37.81276,-122.27807,Private room,110,1,3,2024-09-19,0.12,1,267,0,
46318816,Your large family gathering home with Bay views,444975136,Bill,,Woodminster,37.80614,-122.18619,Entire home/apt,274,3,143,2025-09-02,2.61,1,213,41,
46474361,Unique home in Montclair hills,16355966,Géry,,Forestland,37.84088,-122.20251,Entire home/apt,,14,5,2025-07-30,0.09,1,0,1,
46474597,Garden Apartment in Maxwell Park,2908333,Kaila,,Maxwell Park,37.77907,-122.19498,Entire home/apt,,5,33,2025-08-31,0.57,1,153,3,
46476911,Urban Poster Palace,17335840,Jessica,,Old City-Produce And Waterfront,37.80152,-122.27706,Entire home/apt,101,1,46,2024-12-02,0.79,1,3,3,
46490171,Japanese Tatami Retreat + Cottage | Oakland Hills,272916776,Nina,,Oakmore,37.81527,-122.20401,Entire home/apt,203,1,0,,,2,328,0,
46531796,Beautiful Modern ADU Apt With Private Entrance,12707416,Joel,,Millsmont,37.77747,-122.17448,Entire home/apt,96,1,333,2025-09-17,5.67,2,5,54,
46609773,Newly Remodeled Private Room (O3),2283153,Rox Sun,,Hoover-Foster,37.82206,-122.27253,Private room,52,15,7,2024-05-13,0.12,5,365,0,
46623138,4B3B Gated House near Zoo Coliseum FWY BART | 2402,227225802,Sisley,,Castlemont,37.76151,-122.16645,Entire home/apt,128,2,95,2025-09-08,1.64,8,173,16,
46697038,Central location! Teams! House 9bd5ba parking/WD,89124429,Alice,,Laurel,37.79516,-122.20386,Entire home/apt,699,2,11,2025-05-11,0.21,7,365,2,
46708304,Private big room in Oakland hill,63113094,Niphaphorn,,Redwood Heights,37.79638,-122.19207,Private room,255,85,18,2024-09-30,0.33,3,269,1,
46710923,Cozy Sunlit Private Suite with Private Entrance,607871,Anna,,Clinton,37.79575,-122.2395,Entire home/apt,63,31,40,2024-08-31,0.70,3,359,0,
46815297,Cozy and bright Fruitvale studio with parking,7174740,Stephen,,Saint Elizabeth,37.77903,-122.22443,Entire home/apt,68,2,109,2025-09-14,1.93,1,196,17,
46873472,East Oakland Family Home + Healing Garden!,5062811,Mira,,Bancroft Business-Havenscourt,37.76983,-122.18958,Entire home/apt,159,3,6,2021-07-15,0.11,2,8,0,
46975263,Modern Tiny House with Fenced Yard & Fire Pit,14506268,Tobey,,Eastmont,37.76345,-122.16719,Entire home/apt,,30,78,2025-08-25,1.34,1,66,5,
47162506,"Epic Mansion! Private Room, Laundry, 2 Kitchens",6722695,Elliot,,Clinton,37.79615,-122.24127,Private room,,28,16,2024-08-10,0.28,28,0,0,
47218526,Cozy Garden Cottage,4933170,Virginia,,Montclair,37.82803,-122.22149,Entire home/apt,100,30,20,2024-07-31,0.39,3,140,0,
47258267,Largest most elegant room in mansion!,6722695,Elliot,,Clinton,37.79551,-122.23996,Private room,84,30,5,2022-03-17,0.09,28,365,0,
47337882,Live Like a Local in Oakland,540146,Karen,,Oakland Ave-Harrison St,37.82124,-122.25934,Entire home/apt,82,5,38,2025-08-23,0.69,1,107,9,
47394199,Newly Renovated Studio with Bay Area Views,29588033,Brooke,,Woodminster,37.80781,-122.18878,Entire home/apt,120,14,15,2024-07-26,0.26,1,352,0,
47395247,*Share this epic mansion; Private room or rooms!,6722695,Elliot,,Highland Terrace,37.79478,-122.23991,Private room,,28,7,2024-01-31,0.13,28,0,0,
47448740,Beautiful peaceful Piedmont home. Walk everywhere!,3686645,Michele,,Lakeshore,37.81682,-122.23617,Entire home/apt,327,5,12,2025-07-05,0.22,1,162,3,
47455556,Contemporary Private Suite with Amazing Bay Views,53372925,Jeff,,Merriwood,37.84473,-122.21294,Entire home/apt,110,5,74,2025-07-20,1.30,1,266,4,
47570906,5 minutes to shops restaurants and bart station,384014384,Tadios,,Temescal,37.82849,-122.25941,Entire home/apt,233,2,88,2025-09-19,1.56,1,262,6,
47581158,Private Garden Cottage Retreat,49180247,Lynnette,,Maxwell Park,37.77937,-122.19527,Entire home/apt,,14,35,2025-07-29,0.63,1,0,5,
47722904,Urban Renaissance,119987951,Jamar,,Eastmont,37.76198,-122.17102,Entire home/apt,261,2,139,2025-09-07,2.44,2,169,20,
47812333,Private Studio Cottage,25968124,Dennis,,Castlemont,37.75586,-122.16212,Entire home/apt,95,28,1,2021-02-15,0.02,1,142,0,
47860432,Private Cottage in Oakland Hills - Redwood Forest,65738140,Clair,,Skyline-Hillcrest Estates,37.78589,-122.14686,Entire home/apt,153,2,89,2025-08-30,1.58,1,356,12,
47891673,Private and Newly Renovated Studio!,35331793,Roger,,School,37.79545,-122.21437,Entire home/apt,71,1,34,2025-08-18,0.61,2,350,6,
48070020,Garden flat with city vistas-central location,36819494,Fritz,,Cleveland Heights,37.807571,-122.247505,Entire home/apt,101,8,40,2025-08-21,0.77,1,214,7,
48110354,Private and Spacious Garden Suite in Oakland,45394072,Huiging,,Golf Links,37.75704,-122.1511,Entire home/apt,66,4,74,2025-08-15,1.32,1,69,1,
48122054,"4BR duplex with lots of land, steps from SF!",15621901,Justin,,Oak Center,37.80703,-122.28365,Entire home/apt,374,7,0,,,1,89,0,
48183089,Magnolia Cottage-Cozy & Stylish. LGBQ+Welcoming!,12624832,Joyce,,Fairview Park,37.85151,-122.25659,Entire home/apt,150,3,38,2025-09-19,0.82,1,307,9,
48197029,Villa in the Sky,388844798,Steven,,Upper Rockridge,37.8453,-122.23075,Entire home/apt,,4,6,2022-12-27,0.14,1,0,0,
48220102,Minimalist Zen Overlooking,230670970,Jenuine,,Chabot Park,37.74732,-122.12906,Entire home/apt,,7,0,,,10,0,0,
48312783,*Sunny & Modern Apartment* Getaway/Work from Home,25828323,Shimrit,,Oakland Ave-Harrison St,37.81475,-122.25764,Entire home/apt,115,2,175,2025-07-27,3.14,4,67,15,
48362726,Find Serenity in the Oakland Hills,1495324,Diana,,Merriwood,37.847,-122.21241,Entire home/apt,270,4,1,2022-07-28,0.03,1,142,0,
48376453,Spacious 2BR — Perfect for Families and Friends,141697526,Sue,,Glenview,37.80918,-122.22242,Entire home/apt,136,3,139,2025-09-22,2.54,1,288,36,
48383540,Private In-Law Suite Historic Crocker Highlands,143147703,Laura,,Crocker Highland,37.81275,-122.22741,Entire home/apt,122,3,202,2025-07-12,3.65,1,80,27,
48443795,Homey studio unit - your home away from home!,8191760,Daniel,,Clawson,37.8236,-122.28235,Entire home/apt,52,30,0,,,5,86,0,
48505372,"The Perch: A Cottage in Sunny Oakland 
 / Piedmont",3241133,Fay,,Lakeshore,37.81820909202046,-122.24170413464243,Entire home/apt,306,3,14,2025-09-03,1.33,2,336,14,
48505378,Grand Lake Estate,3241133,Fay,,Lakeshore,37.81709,-122.2428,Entire home/apt,872,5,5,2025-06-17,0.48,2,146,5,
48630564,"Mansion-Queen bed, laundry, super fast Wi-Fi",6722695,Elliot,,Highland Terrace,37.79422,-122.23992,Private room,,28,13,2024-05-29,0.24,28,0,0,
48654602,Clean Private Room with Fast Internet,2272083,Muhammad Adinata,,Golf Links,37.76335,-122.1627,Private room,60,2,88,2025-09-10,1.68,2,89,20,
